"","date","bioguide_id","count_statement","sum_legislative_discussion","sum_bipartisan","sum_attack","sum_floor","sum_newsletters","sum_source_statements"
"2424","2024-04-22","M001220",2,1,1,0,0,2,0
"2425","2024-04-22","O000086",2,2,0,0,0,2,0
"2426","2024-04-22","S001135",1,1,1,0,0,1,0
"2427","2024-04-22","S001177",1,1,0,0,0,0,1
"2428","2024-04-22","S001195",4,2,0,0,0,4,0
"2429","2024-04-22","S001212",9,4,0,1,0,9,0
"2430","2024-04-22","W000804",2,1,0,0,0,2,0
"2431","2024-04-22","W000806",3,2,0,0,0,3,0
"2432","2024-04-22","W000812",2,1,0,0,0,2,0
"2433","2024-04-23","C001116",6,5,1,0,0,6,0
"2434","2024-04-23","D000032",5,1,0,0,0,5,0
"2435","2024-04-23","D000626",2,1,0,0,0,2,0
"2436","2024-04-23","F000472",3,1,0,0,0,3,0
"2437","2024-04-23","H001081",3,3,0,0,0,3,0
"2438","2024-04-23","L000601",1,1,0,0,0,1,0
"2439","2024-04-23","M000871",1,1,0,0,0,1,0
"2440","2024-04-23","M001221",1,1,1,0,0,1,0
"2441","2024-04-23","R000614",1,0,0,0,0,1,0
"2442","2024-04-24","G000591",3,2,0,0,0,3,0
"2443","2024-04-24","J000294",1,0,1,0,0,0,1
"2444","2024-04-24","T000481",4,2,0,0,0,4,0
"2445","2024-04-25","A000375",2,2,0,0,0,2,0
"2446","2024-04-25","J000305",4,2,0,0,0,4,0
"2447","2024-04-25","M001194",1,1,0,0,0,1,0
"2448","2024-04-26","B001302",10,6,0,2,0,10,0
"2449","2024-04-26","C001053",3,0,0,0,0,3,0
"2450","2024-04-26","C001068",6,6,0,0,0,3,3
"2451","2024-04-26","C001114",1,1,1,0,0,1,0
"2452","2024-04-26","C001118",5,2,0,0,0,5,0
"2453","2024-04-26","C001131",2,1,0,0,0,2,0
"2454","2024-04-26","F000450",1,0,0,0,0,1,0
"2455","2024-04-26","F000466",2,1,0,0,0,2,0
"2456","2024-04-26","G000578",1,0,0,0,0,1,0
"2457","2024-04-26","H001072",1,0,0,0,0,1,0
"2458","2024-04-26","M001159",2,0,0,0,0,2,0
"2459","2024-04-26","M001177",1,1,0,0,0,1,0
"2460","2024-04-26","P000048",2,1,0,0,0,2,0
"2461","2024-04-26","P000614",1,1,0,0,0,1,0
"2462","2024-04-26","R000609",1,1,0,0,0,1,0
"2463","2024-04-26","S000522",1,0,0,0,0,0,1
"2464","2024-04-26","S001190",1,1,0,0,0,1,0
"2465","2024-04-26","T000165",2,2,0,0,0,2,0
"2466","2024-04-26","V000129",11,4,2,0,0,11,0
"2467","2024-04-26","W000814",1,1,0,0,0,1,0
"2468","2024-04-27","F000468",3,3,1,0,0,3,0
"2469","2024-04-27","K000398",1,0,1,0,0,1,0
"2470","2024-04-27","N000194",1,1,1,0,0,1,0
"2471","2024-04-27","Y000067",1,0,0,0,0,1,0
"2472","2024-04-28","B001295",1,1,0,0,0,1,0
"2473","2024-04-28","G000565",1,1,0,0,0,1,0
"2474","2024-04-28","G000595",1,0,1,0,0,1,0
"2475","2024-04-28","H001067",2,1,0,0,0,2,0
"2476","2024-04-28","H001096",2,2,0,0,0,2,0
"2477","2024-04-28","J000302",1,0,0,0,0,1,0
"2478","2024-04-28","S001199",1,0,0,0,0,1,0
"2479","2024-04-29","A000377",1,0,0,0,0,1,0
"2480","2024-04-29","C001116",2,1,0,0,0,2,0
"2481","2024-04-29","F000471",1,1,0,0,0,1,0
"2482","2024-04-29","G000553",7,4,0,0,0,7,0
"2483","2024-04-30","C001133",1,0,0,0,0,1,0
"2484","2024-04-30","F000472",3,2,0,0,0,3,0
"2485","2024-04-30","J000294",1,0,1,0,0,0,1
"2486","2024-04-30","L000273",1,1,0,0,1,0,0
"2487","2024-04-30","S001220",1,1,0,0,0,1,0
"2488","2024-05-01","B001223",1,0,0,0,1,0,0
"2489","2024-05-01","B001309",1,0,0,0,0,1,0
"2490","2024-05-01","J000298",4,1,0,0,0,0,4
"2491","2024-05-01","M001135",2,1,0,0,0,2,0
"2492","2024-05-01","N000188",2,1,1,0,0,0,2
"2493","2024-05-01","P000617",2,0,0,0,0,0,2
"2494","2024-05-01","S000522",1,0,0,0,1,0,0
"2495","2024-05-01","T000481",1,0,0,0,1,0,0
"2496","2024-05-01","W000804",1,0,0,0,0,1,0
"2497","2024-05-02","P000617",6,1,0,0,0,0,6
"2498","2024-05-03","B001318",5,1,0,0,0,5,0
"2499","2024-05-03","C001068",1,1,0,0,0,1,0
"2500","2024-05-03","D000632",2,0,0,0,0,2,0
"2501","2024-05-03","E000215",1,1,0,0,0,1,0
"2502","2024-05-03","G000578",1,0,0,0,0,1,0
"2503","2024-05-03","L000578",2,1,0,0,0,2,0
"2504","2024-05-03","M001157",3,0,0,0,0,3,0
"2505","2024-05-03","S000185",1,1,0,0,0,1,0
"2506","2024-05-03","S000522",1,0,0,0,0,0,1
"2507","2024-05-03","S001190",14,2,2,0,0,4,10
"2508","2024-05-03","T000165",1,1,0,0,0,1,0
"2509","2024-05-03","W000822",3,0,0,0,0,3,0
"2510","2024-05-04","K000382",1,0,0,0,0,1,0
"2511","2024-05-04","M001212",5,2,0,0,0,5,0
"2512","2024-05-04","S001196",3,0,0,0,0,3,0
"2513","2024-05-05","B001291",1,0,0,0,0,1,0
"2514","2024-05-05","C001103",1,1,0,0,0,1,0
"2515","2024-05-05","G000565",3,3,0,0,0,3,0
"2516","2024-05-05","L000599",1,1,0,0,0,1,0
"2517","2024-05-05","S000168",3,2,0,0,0,3,0
"2518","2024-05-06","G000578",1,0,0,0,1,0,0
"2519","2024-05-06","M001220",1,0,1,0,0,1,0
"2520","2024-05-06","O000086",1,0,0,0,0,1,0
"2521","2024-05-06","S000522",2,2,0,0,0,0,2
"2522","2024-05-06","S001183",3,3,0,0,0,3,0
"2523","2024-05-06","S001189",1,0,0,0,0,1,0
"2524","2024-05-06","W000812",2,0,0,0,0,2,0
"2525","2024-05-07","J000294",4,0,0,0,0,0,4
"2526","2024-05-07","R000614",1,1,0,0,1,0,0
"2527","2024-05-08","G000568",3,0,0,0,0,0,3
"2528","2024-05-08","G000591",3,2,0,0,0,3,0
"2529","2024-05-08","M001184",1,1,0,0,0,1,0
"2530","2024-05-08","R000612",1,1,0,0,0,1,0
"2531","2024-05-08","R000617",5,3,0,0,5,0,0
"2532","2024-05-08","T000481",7,2,0,0,0,7,0
"2533","2024-05-09","H001094",1,1,0,0,0,1,0
"2534","2024-05-09","J000298",3,1,0,0,0,0,3
"2535","2024-05-09","N000189",1,0,0,0,0,1,0
"2536","2024-05-09","S000522",1,0,0,0,0,0,1
"2537","2024-05-09","W000804",6,3,0,0,0,6,0
"2538","2024-05-10","A000375",2,0,0,0,0,2,0
"2539","2024-05-10","D000600",15,10,3,0,0,15,0
"2540","2024-05-10","D000615",1,0,0,0,0,1,0
"2541","2024-05-10","D000632",3,0,0,0,0,3,0
"2542","2024-05-10","E000215",4,3,0,0,0,4,0
"2543","2024-05-10","F000446",3,0,0,0,0,3,0
"2544","2024-05-10","F000469",3,2,0,0,0,3,0
"2545","2024-05-10","G000061",2,0,0,0,0,2,0
"2546","2024-05-10","G000578",1,0,0,0,0,1,0
"2547","2024-05-10","G000590",3,2,0,0,0,3,0
"2548","2024-05-10","H001072",2,0,0,0,0,2,0
"2549","2024-05-10","L000595",2,2,0,0,0,2,0
"2550","2024-05-10","L000599",1,1,0,0,0,1,0
"2551","2024-05-10","M001157",1,1,0,0,0,1,0
"2552","2024-05-10","P000048",1,0,1,0,0,1,0
"2553","2024-05-10","S001135",1,1,1,0,0,1,0
"2554","2024-05-10","S001176",1,1,0,0,0,1,0
"2555","2024-05-10","T000165",1,0,0,0,0,1,0
"2556","2024-05-10","T000467",2,0,0,0,0,2,0
"2557","2024-05-11","C001114",2,2,0,0,0,2,0
"2558","2024-05-11","K000398",2,0,0,0,0,2,0
"2559","2024-05-11","S001196",6,4,0,0,0,6,0
"2560","2024-05-11","S001224",3,0,0,0,0,3,0
"2561","2024-05-12","B001257",1,0,0,0,0,1,0
"2562","2024-05-12","B001295",2,0,0,0,0,2,0
"2563","2024-05-12","L000600",3,1,0,0,0,3,0
"2564","2024-05-12","N000193",1,1,1,0,0,1,0
"2565","2024-05-12","S001214",2,1,1,0,0,2,0
"2566","2024-05-13","C001051",1,0,0,0,0,1,0
"2567","2024-05-13","D000032",3,0,0,0,0,3,0
"2568","2024-05-13","F000472",2,1,0,0,0,2,0
"2569","2024-05-13","M001218",8,1,2,2,0,8,0
"2570","2024-05-13","O000086",1,0,0,0,0,1,0
"2571","2024-05-13","S000929",1,0,0,0,0,1,0
"2572","2024-05-13","V000133",4,3,0,0,0,4,0
"2573","2024-05-13","W000812",4,0,1,0,0,4,0
"2574","2024-05-14","C001116",11,1,0,2,0,11,0
"2575","2024-05-14","F000246",2,0,0,0,0,2,0
"2576","2024-05-14","R000614",3,0,0,0,0,3,0
"2577","2024-05-14","T000481",6,0,0,0,0,6,0
"2578","2024-05-15","A000379",4,0,0,0,4,0,0
"2579","2024-05-15","B001248",4,2,2,0,4,0,0
"2580","2024-05-15","B001298",12,1,0,0,12,0,0
"2581","2024-05-15","C001061",1,0,0,0,0,1,0
"2582","2024-05-15","F000462",1,0,0,0,1,0,0
"2583","2024-05-15","K000399",7,0,0,0,7,0,0
"2584","2024-05-15","K000401",2,1,1,0,2,0,0
"2585","2024-05-15","L000600",9,4,0,1,9,0,0
"2586","2024-05-15","M000312",5,1,0,0,5,0,0
"2587","2024-05-15","M001194",3,1,0,0,0,3,0
"2588","2024-05-15","S001176",1,1,0,0,0,1,0
"2589","2024-05-15","S001190",2,0,0,0,0,2,0
"2590","2024-05-16","C000059",8,3,1,0,8,0,0
"2591","2024-05-16","C001072",1,1,0,0,1,0,0
"2592","2024-05-16","C001091",3,0,0,0,3,0,0
"2593","2024-05-16","C001116",3,2,0,0,3,0,0
"2594","2024-05-16","D000399",2,0,0,0,2,0,0
"2595","2024-05-16","D000600",8,3,1,0,8,0,0
"2596","2024-05-16","G000599",2,2,1,0,2,0,0
"2597","2024-05-16","H000874",2,0,0,0,1,1,0
"2598","2024-05-16","K000401",3,1,1,0,3,0,0
"2599","2024-05-16","M001137",9,2,0,0,9,0,0
"2600","2024-05-16","M001143",23,6,0,0,12,0,11
"2601","2024-05-16","M001157",16,2,2,0,16,0,0
"2602","2024-05-16","M001177",8,1,0,0,4,0,4
"2603","2024-05-16","P000048",2,1,1,0,2,0,0
"2604","2024-05-16","S000344",6,4,1,0,6,0,0
"2605","2024-05-16","S001148",3,2,0,0,0,0,3
"2606","2024-05-16","S001190",4,1,0,0,4,0,0
"2607","2024-05-16","S001224",4,0,0,1,4,0,0
"2608","2024-05-16","W000797",6,2,0,0,6,0,0
"2609","2024-05-16","W000809",6,4,0,0,0,0,6
"2610","2024-05-17","B001299",1,0,0,0,0,1,0
"2611","2024-05-17","B001302",1,1,0,0,0,1,0
"2612","2024-05-17","B001317",1,1,0,0,0,1,0
"2613","2024-05-17","D000197",2,1,0,0,0,2,0
"2614","2024-05-17","D000615",1,0,0,0,0,1,0
"2615","2024-05-17","E000215",3,3,0,0,0,3,0
"2616","2024-05-17","F000468",3,3,0,0,0,3,0
"2617","2024-05-17","F000477",2,2,0,0,0,2,0
"2618","2024-05-17","G000061",3,3,2,0,0,3,0
"2619","2024-05-17","H001072",1,0,0,0,0,1,0
"2620","2024-05-17","J000301",2,1,0,0,0,2,0
"2621","2024-05-17","K000401",2,0,0,0,2,0,0
"2622","2024-05-17","L000583",5,5,0,0,0,5,0
"2623","2024-05-17","L000599",1,0,0,0,0,1,0
"2624","2024-05-17","M001143",1,1,0,0,0,1,0
"2625","2024-05-17","M001157",8,2,0,0,0,8,0
"2626","2024-05-17","M001159",2,2,1,0,0,2,0
"2627","2024-05-17","M001177",4,3,0,1,0,4,0
"2628","2024-05-17","M001199",2,1,0,0,0,2,0
"2629","2024-05-17","P000048",1,0,0,0,0,1,0
"2630","2024-05-17","P000605",10,4,0,0,0,10,0
"2631","2024-05-17","R000617",1,0,0,0,0,1,0
"2632","2024-05-17","S000522",1,0,0,0,0,0,1
"2633","2024-05-17","S001177",1,1,0,0,0,1,0
"2634","2024-05-17","T000165",2,1,1,0,0,2,0
"2635","2024-05-17","V000129",4,2,0,0,0,4,0
"2636","2024-05-17","W000795",1,0,0,1,1,0,0
"2637","2024-05-17","W000809",3,2,1,0,0,3,0
"2638","2024-05-17","W000814",5,3,0,0,0,5,0
"2639","2024-05-17","W000821",2,1,0,0,0,2,0
"2640","2024-05-18","C000059",2,2,1,0,0,2,0
"2641","2024-05-18","D000594",1,1,0,0,0,1,0
"2642","2024-05-18","M001222",1,1,0,0,0,1,0
"2643","2024-05-18","S001196",2,1,0,0,0,2,0
"2644","2024-05-19","A000372",3,1,0,0,0,3,0
"2645","2024-05-19","B001295",3,3,1,0,0,3,0
"2646","2024-05-19","D000628",1,1,0,0,0,1,0
"2647","2024-05-19","G000565",2,2,1,0,0,2,0
"2648","2024-05-19","G000597",1,1,1,0,0,1,0
"2649","2024-05-19","H001096",2,2,0,0,0,2,0
"2650","2024-05-19","J000295",3,3,1,0,0,3,0
"2651","2024-05-19","J000299",2,1,0,0,0,2,0
"2652","2024-05-19","L000601",2,2,0,0,0,2,0
"2653","2024-05-19","M001205",6,4,0,0,0,6,0
"2654","2024-05-19","M001210",2,2,0,0,0,2,0
"2655","2024-05-19","R000610",2,1,0,0,0,2,0
"2656","2024-05-19","S001148",5,4,0,0,0,5,0
"2657","2024-05-19","S001195",1,1,0,0,0,1,0
"2658","2024-05-19","S001214",1,1,0,0,0,1,0
"2659","2024-05-19","S001221",2,2,0,0,0,2,0
"2660","2024-05-19","T000478",5,4,0,0,0,5,0
"2661","2024-05-19","W000815",2,2,0,0,0,2,0
"2662","2024-05-19","W000816",1,1,0,0,0,1,0
"2663","2024-05-20","A000148",7,2,0,0,0,7,0
"2664","2024-05-20","B001311",1,1,0,0,0,1,0
"2665","2024-05-20","D000032",1,1,0,0,0,1,0
"2666","2024-05-20","D000626",1,1,0,0,0,1,0
"2667","2024-05-20","F000471",2,0,0,0,0,2,0
"2668","2024-05-20","F000472",5,3,0,0,0,5,0
"2669","2024-05-20","G000593",3,1,0,0,0,3,0
"2670","2024-05-20","J000294",1,0,0,0,0,0,1
"2671","2024-05-20","K000399",6,5,0,0,0,6,0
"2672","2024-05-20","L000599",4,0,0,0,0,4,0
"2673","2024-05-20","M000194",2,1,0,0,0,2,0
"2674","2024-05-20","M001216",1,1,0,0,0,1,0
"2675","2024-05-20","O000086",2,1,0,0,0,2,0
"2676","2024-05-20","W000806",1,1,0,0,0,1,0
"2677","2024-05-20","W000812",1,1,0,0,0,1,0
"2678","2024-05-21","C001116",2,0,1,0,0,2,0
"2679","2024-05-21","G000576",3,0,0,0,3,0,0
"2680","2024-05-21","H001052",2,0,0,0,0,2,0
"2681","2024-05-21","M000871",4,0,0,0,0,4,0
"2682","2024-05-22","M001199",1,0,0,0,0,1,0
"2683","2024-05-22","R000614",10,0,0,0,10,0,0
"2684","2024-05-23","H001058",2,0,0,0,0,0,2
"2685","2024-05-24","A000375",1,0,0,0,0,1,0
"2686","2024-05-24","B001302",3,0,0,0,0,3,0
"2687","2024-05-24","C001068",2,0,0,0,0,0,2
"2688","2024-05-24","E000215",1,0,0,0,0,1,0
"2689","2024-05-24","E000246",2,0,1,0,2,0,0
"2690","2024-05-24","H001091",1,0,0,0,0,1,0
"2691","2024-05-24","M001157",4,0,0,0,0,4,0
"2692","2024-05-24","P000605",4,0,0,0,0,4,0
"2693","2024-05-24","P000609",1,0,0,0,0,1,0
"2694","2024-05-25","S001196",8,0,1,0,0,8,0
"2695","2024-05-26","D000628",1,0,0,0,0,1,0
"2696","2024-05-27","S001212",2,0,0,0,0,2,0
"2697","2024-05-27","W000812",2,0,0,0,0,2,0
"2698","2024-05-28","B001299",1,0,0,0,0,1,0
"2699","2024-05-28","F000472",1,0,0,0,0,1,0
"2700","2024-05-29","M001199",4,0,0,0,0,4,0
"2701","2024-05-29","R000614",1,0,0,0,0,1,0
"2702","2024-05-29","S001190",4,0,1,0,0,4,0
"2703","2024-05-30","H001072",2,0,0,0,0,0,2
"2704","2024-05-30","J000304",1,0,0,0,0,1,0
"2705","2024-05-31","B001301",2,0,0,0,0,2,0
"2706","2024-05-31","B001302",1,0,0,0,0,1,0
"2707","2024-05-31","C001053",4,0,0,0,0,4,0
"2708","2024-05-31","G000589",2,0,0,0,0,2,0
"2709","2024-05-31","H000874",4,0,0,0,0,0,4
"2710","2024-05-31","H001081",3,0,0,0,0,0,3
"2711","2024-05-31","L000599",2,0,2,0,0,2,0
"2712","2024-05-31","M001218",3,0,2,0,0,3,0
"2713","2024-05-31","W000822",3,0,0,0,0,0,3
"2714","2024-06-02","S001214",1,0,0,0,0,1,0
"2715","2024-06-03","B001309",1,0,0,0,0,1,0
"2716","2024-06-03","E000071",1,0,0,0,0,1,0
"2717","2024-06-03","F000471",1,0,0,0,0,1,0
"2718","2024-06-03","G000551",5,0,0,0,0,0,5
"2719","2024-06-03","K000009",7,0,0,0,0,0,7
"2720","2024-06-03","O000086",1,0,0,0,0,1,0
"2721","2024-06-03","S001189",1,0,0,0,0,1,0
"2722","2024-06-03","W000795",1,0,0,0,1,0,0
"2723","2024-06-04","A000148",15,0,0,0,0,0,15
"2724","2024-06-04","A000375",3,0,0,0,0,0,3
"2725","2024-06-04","A000379",3,0,0,0,3,0,0
"2726","2024-06-04","B001317",1,0,0,0,0,0,1
"2727","2024-06-04","C001116",1,0,0,0,0,1,0
"2728","2024-06-04","F000446",3,0,0,0,0,0,3
"2729","2024-06-04","F000472",1,0,0,0,0,0,1
"2730","2024-06-04","G000061",1,0,0,0,0,0,1
"2731","2024-06-04","L000564",4,0,0,0,0,4,0
"2732","2024-06-04","L000601",8,0,1,0,8,0,0
"2733","2024-06-04","M000312",1,0,0,0,1,0,0
"2734","2024-06-04","M001137",2,0,0,0,2,0,0
"2735","2024-06-04","M001157",3,0,0,0,3,0,0
"2736","2024-06-04","M001199",2,0,0,0,0,0,2
"2737","2024-06-04","R000610",7,0,0,0,4,0,3
"2738","2024-06-04","R000614",4,0,1,0,3,1,0
"2739","2024-06-04","S000344",2,0,1,0,2,0,0
"2740","2024-06-04","S001196",5,0,0,0,0,0,5
"2741","2024-06-04","W000806",1,0,0,0,0,0,1
"2742","2024-06-04","W000809",3,0,0,0,0,0,3
"2743","2024-06-04","Y000067",1,0,0,0,0,0,1
"2744","2024-06-05","B001317",1,0,0,0,0,1,0
"2745","2024-06-05","L000595",1,0,0,0,0,1,0
"2746","2024-06-05","P000613",1,0,0,0,0,1,0
"2747","2024-06-05","W000797",1,0,0,0,0,0,1
"2748","2024-06-06","J000299",4,0,2,0,0,0,4
"2749","2024-06-06","L000583",5,0,0,0,0,5,0
"2750","2024-06-07","B001302",2,0,0,0,0,2,0
"2751","2024-06-07","C001068",4,0,1,0,0,4,0
"2752","2024-06-07","E000215",1,0,0,0,0,1,0
"2753","2024-06-07","E000235",1,0,0,0,0,1,0
"2754","2024-06-07","F000450",1,0,0,0,0,1,0
"2755","2024-06-07","F000468",1,0,0,0,0,1,0
"2756","2024-06-07","G000578",4,0,0,0,0,4,0
"2757","2024-06-07","J000301",2,0,0,0,0,2,0
"2758","2024-06-07","L000599",2,0,0,0,0,2,0
"2759","2024-06-07","M001159",2,0,0,0,0,2,0
"2760","2024-06-07","M001228",2,0,0,0,0,2,0
"2761","2024-06-07","O000175",2,0,0,0,0,2,0
"2762","2024-06-07","P000605",2,0,0,0,0,2,0
"2763","2024-06-07","R000609",1,0,0,0,0,1,0
"2764","2024-06-07","S000250",1,0,0,0,0,1,0
"2765","2024-06-07","W000809",2,0,0,0,0,2,0
"2766","2024-06-07","W000822",1,0,0,0,0,1,0
"2767","2024-06-08","S001176",3,0,0,0,0,3,0
"2768","2024-06-08","S001196",5,0,2,0,0,5,0
"2769","2024-06-08","S001224",1,0,0,0,0,1,0
"2770","2024-06-08","T000478",2,0,0,0,0,2,0
"2771","2024-06-09","G000565",5,0,1,0,0,1,4
"2772","2024-06-09","G000595",3,0,0,0,0,3,0
"2773","2024-06-09","G000597",2,0,0,0,0,2,0
"2774","2024-06-09","H001096",1,0,0,0,0,1,0
"2775","2024-06-09","L000600",1,0,0,0,0,1,0
"2776","2024-06-09","M001199",1,0,1,0,0,1,0
"2777","2024-06-09","R000610",1,0,0,0,0,1,0
"2778","2024-06-09","S001148",3,0,0,0,0,3,0
"2779","2024-06-09","S001195",1,0,0,0,0,1,0
"2780","2024-06-09","S001196",2,0,0,0,0,0,2
"2781","2024-06-09","W000816",1,0,0,0,0,1,0
"2782","2024-06-10","D000615",1,0,0,0,0,1,0
"2783","2024-06-10","D000626",1,0,0,0,0,1,0
"2784","2024-06-10","F000472",1,0,0,0,0,1,0
"2785","2024-06-10","H001052",2,0,0,0,0,2,0
"2786","2024-06-10","K000399",3,0,0,0,0,3,0
"2787","2024-06-10","M000194",1,0,0,0,0,1,0
"2788","2024-06-10","W000806",4,0,0,0,0,4,0
"2789","2024-06-10","W000812",2,0,0,0,0,2,0
"2790","2024-06-11","A000375",2,0,0,0,0,0,2
"2791","2024-06-11","C001116",4,0,1,0,0,4,0
"2792","2024-06-11","E000246",1,0,0,0,1,0,0
"2793","2024-06-11","F000471",2,0,0,0,0,2,0
"2794","2024-06-11","K000009",7,0,0,0,0,0,7
"2795","2024-06-11","K000375",1,0,1,0,1,0,0
"2796","2024-06-11","L000599",1,0,1,0,0,0,1
"2797","2024-06-11","M001157",1,0,0,0,1,0,0
"2798","2024-06-11","M001204",1,0,0,0,1,0,0
"2799","2024-06-12","B000825",2,0,0,0,2,0,0
"2800","2024-06-12","M001199",8,0,0,0,8,0,0
"2801","2024-06-12","O000175",1,0,0,0,1,0,0
"2802","2024-06-12","R000610",2,0,0,0,0,2,0
"2803","2024-06-12","S000510",11,0,0,0,11,0,0
"2804","2024-06-12","S001189",1,0,0,0,1,0,0
"2805","2024-06-12","S001190",3,0,0,0,0,3,0
"2806","2024-06-13","A000148",5,0,0,0,0,5,0
"2807","2024-06-13","G000061",2,0,1,0,0,0,2
"2808","2024-06-13","M001195",3,0,0,0,0,3,0
"2809","2024-06-13","M001199",1,0,0,0,0,1,0
"2810","2024-06-13","R000614",1,0,0,0,1,0,0
"2811","2024-06-13","W000804",1,0,1,0,0,1,0
"2812","2024-06-14","A000375",8,0,0,0,0,3,5
"2813","2024-06-14","B001260",1,0,0,0,0,0,1
"2814","2024-06-14","B001298",5,0,0,0,0,0,5
"2815","2024-06-14","B001317",1,0,0,0,0,0,1
"2816","2024-06-14","E000215",1,0,0,0,0,1,0
"2817","2024-06-14","F000446",1,0,0,0,0,1,0
"2818","2024-06-14","F000472",1,0,0,0,0,0,1
"2819","2024-06-14","G000558",1,0,0,0,0,0,1
"2820","2024-06-14","G000576",1,0,0,0,1,0,0
"2821","2024-06-14","H001072",2,0,1,0,0,2,0
"2822","2024-06-14","J000304",2,0,0,0,0,0,2
"2823","2024-06-14","J000307",1,0,0,0,1,0,0
"2824","2024-06-14","L000599",1,0,0,0,0,1,0
"2825","2024-06-14","M000194",1,0,0,0,0,1,0
"2826","2024-06-14","M001157",2,0,0,0,0,1,1
"2827","2024-06-14","M001159",2,0,2,0,0,2,0
"2828","2024-06-14","M001221",1,0,0,0,0,0,1
"2829","2024-06-14","M001224",1,0,0,0,0,0,1
"2830","2024-06-14","N000193",1,0,1,0,1,0,0
"2831","2024-06-14","T000165",3,0,0,0,0,3,0
"2832","2024-06-14","V000129",1,0,0,0,0,0,1
"2833","2024-06-14","W000804",2,0,0,0,0,2,0
"2834","2024-06-14","W000809",1,0,0,0,0,0,1
"2835","2024-06-14","Y000067",1,0,0,0,0,0,1
"2836","2024-06-15","K000398",1,0,0,0,0,1,0
"2837","2024-06-16","B001291",2,0,0,0,0,2,0
"2838","2024-06-16","H000874",2,0,1,0,0,0,2
"2839","2024-06-16","L000600",1,0,0,0,0,1,0
"2840","2024-06-16","M001215",2,0,0,0,0,2,0
"2841","2024-06-16","S001189",1,0,0,0,0,1,0
"2842","2024-06-16","S001195",1,0,0,0,0,1,0
"2843","2024-06-17","D000633",1,0,0,0,0,1,0
"2844","2024-06-17","F000446",1,0,0,0,0,1,0
"2845","2024-06-17","F000478",1,0,0,0,0,1,0
"2846","2024-06-17","O000086",1,0,0,0,0,1,0
"2847","2024-06-18","L000599",1,0,1,0,0,0,1
"2848","2024-06-18","M001215",2,0,0,0,0,2,0
"2849","2024-06-20","J000298",6,0,0,0,0,0,6
"2850","2024-06-21","B001301",2,0,0,0,0,2,0
"2851","2024-06-21","D000615",1,0,0,0,0,1,0
"2852","2024-06-21","F000450",1,0,0,0,0,1,0
"2853","2024-06-21","O000175",2,0,0,0,0,2,0
"2854","2024-06-21","S000250",1,0,0,0,0,1,0
"2855","2024-06-21","S001196",3,0,0,0,0,0,3
"2856","2024-06-23","B001291",1,0,0,0,0,1,0
"2857","2024-06-24","L000599",2,0,0,0,0,2,0
"2858","2024-06-25","P000616",2,0,0,0,0,2,0
"2859","2024-06-26","A000369",1,0,0,0,1,0,0
"2860","2024-06-26","C001053",1,0,0,0,1,0,0
"2861","2024-06-26","D000600",2,0,1,0,2,0,0
"2862","2024-06-26","F000462",1,0,0,0,1,0,0
"2863","2024-06-26","I000056",1,0,0,0,1,0,0
"2864","2024-06-26","M001217",1,0,0,0,1,0,0
"2865","2024-06-26","M001222",1,0,0,0,1,0,0
"2866","2024-06-26","N000191",1,0,0,0,1,0,0
"2867","2024-06-26","O000175",5,0,0,0,5,0,0
"2868","2024-06-26","S000522",1,0,0,0,1,0,0
"2869","2024-06-26","S001189",2,0,0,0,2,0,0
"2870","2024-06-26","T000481",11,0,0,0,2,9,0
"2871","2024-06-26","U000040",2,0,0,0,2,0,0
"2872","2024-06-27","B001309",3,0,0,0,0,0,3
"2873","2024-06-27","C001117",3,0,0,0,0,0,3
"2874","2024-06-27","E000071",1,0,0,0,1,0,0
"2875","2024-06-27","I000056",1,0,0,0,1,0,0
"2876","2024-06-27","L000551",1,0,0,0,1,0,0
"2877","2024-06-27","L000599",4,0,1,0,0,0,4
"2878","2024-06-27","M001217",3,0,1,0,0,0,3
"2879","2024-06-27","O000175",2,0,0,0,2,0,0
"2880","2024-06-27","S001150",7,0,0,0,0,0,7
"2881","2024-06-27","S001214",1,0,0,0,1,0,0
"2882","2024-06-27","T000165",1,0,0,0,1,0,0
"2883","2024-06-27","T000478",1,0,0,0,1,0,0
"2884","2024-06-27","T000481",1,0,0,0,1,0,0
"2885","2024-06-27","W000823",3,0,0,0,3,0,0
"2886","2024-06-28","A000148",2,0,0,0,0,2,0
"2887","2024-06-28","B001309",1,0,0,0,0,0,1
"2888","2024-06-28","C001053",1,0,0,0,0,1,0
"2889","2024-06-28","E000071",1,0,0,0,0,0,1
"2890","2024-06-28","E000215",1,0,1,0,0,1,0
"2891","2024-06-28","F000469",1,0,0,0,0,0,1
"2892","2024-06-28","F000472",1,0,0,0,0,0,1
"2893","2024-06-28","G000377",2,0,0,0,0,0,2
"2894","2024-06-28","I000056",1,0,0,0,0,0,1
"2895","2024-06-28","L000583",2,0,0,0,0,2,0
"2896","2024-06-28","L000599",2,0,1,0,0,2,0
"2897","2024-06-28","M001157",1,0,0,0,0,1,0
"2898","2024-06-28","M001199",1,0,0,0,0,1,0
"2899","2024-06-28","M001224",2,0,0,0,0,2,0
"2900","2024-06-28","N000026",1,0,0,0,0,1,0
"2901","2024-06-28","R000609",1,0,0,0,0,1,0
"2902","2024-06-28","S001196",4,0,0,0,0,0,4
"2903","2024-06-28","W000806",1,0,0,0,0,0,1
